Column1.1,Column1.2,Column1.3,Column1.4,Column1.5,Column1.6,Column1.7,Column1.8,Column1.9,Column1.10,Column1.11,Column1.12,Column1.13,Column1.14,Column1.15,Column1.16,Column1.17,Column1.18,Column1.19,Column1.20,Column1.21,Column1.22,Column1.23,Column1.24,Column1.25,Column1.26,Column1.27,Column1.28,Column1.29,Column1.30,Column1.31,Column1.32,Column1.33,Column1.34,Column1.35,Column1.36,Column1.37,Column1.38,Column1.39,Column1.40,Column1.41,Column1.42,Column1.43,Column1.44,Column1.45,Column1.46,Column1.47,Column1.48
CHEMBL519778,,None,320.40,0,2.41,43,CN(Cc1ccccc1)Cc1nc2cccc3c2n1CCNC3=O,IC50,'=',88.0,nM,7.06,,,UO_0000065,22.02,0.40,4.65,14.07,0,CHEMBL993111,Inhibition of human recombinant PARP1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1143348,1,Scientific Literature,J Med Chem,2009,None,,,,"88.0,,,,,,,,,,,,,,,"
CHEMBL425201,,None,359.47,0,4.04,38,O=c1[nH]nc(CCCCN2CC=C(c3ccccc3)CC2)c2ccccc12,IC50,'=',64.0,nM,7.19,,,UO_0000065,20.01,0.36,3.15,14.68,1,CHEMBL993111,Inhibition of human recombinant PARP1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1143348,1,Scientific Literature,J Med Chem,2009,None,,,,"64.0,,,,,,,,,,,,,,,"
CHEMBL196450,,None,427.44,0,3.70,36,O=C1CC(c2ccccc2)C(=O)N1c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,IC50,'=',6.8,nM,8.17,,,UO_0000065,19.11,0.35,4.47,9.82,1,CHEMBL993111,Inhibition of human recombinant PARP1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1143348,1,Scientific Literature,J Med Chem,2009,None,,,,"6.8,,,,,,,,,,,,,,,"
CHEMBL4168250,,None,443.51,1,6.08,11k,Cc1ccc2nc3ccccc3c(Nc3cccc(-c4nc5c(C(N)=O)cccc5[nH]4)c3)c2c1,IC50,'=',510.0,nM,6.29,,,UO_0000065,14.19,0.25,0.21,6.51,0,CHEMBL4132367,Inhibition of PARP1 (unknown origin) assessed as reduction in biotinylated poly(ADP-ribose) incorporation on to histone protein by ELISA based colorimetric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL4130375,1,Scientific Literature,Eur J Med Chem,2017,None,,,,"0.51,,,,,,,,,,,,,,,"
CHEMBL339586,,None,197.19,0,1.72,40,O=C1NC(=O)c2cccc3cccc1c23,IC50,'=',1400.0,nM,5.85,,,UO_0000065,29.69,0.53,4.13,12.68,0,CHEMBL763795,The compound was tested for poly(ADP-ribose)-polymerase (PARP) inhibition,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134673,1,Scientific Literature,J Med Chem,2001,None,,,,"1.4,,,,,,,,,,,,,,,"
CHEMBL3764202,,None,379.37,0,3.23,"(8S,9R)-42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3764624,,None,362.37,0,2.49,"(8R,9S)-46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL521686,OLAPARIB,4.0,434.47,0,2.35,OL,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,IC50,'=',3.99,nM,8.40,,,UO_0000065,19.33,0.36,6.05,9.72,1,CHEMBL5117355,Binding affinity to PARP1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL5113469,1,Scientific Literature,Bioorg Med Chem,2022,None,,DEGRADER,,"3.99,,,,,,,,,,,,,,,"
CHEMBL5080640,,None,450.51,0,2.43,10,C[C@@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1CC1CC1,IC50,'=',4.52,nM,8.35,,,UO_0000065,18.52,0.35,5.91,10.64,0,CHEMBL5054878,Inhibition of recombinant human PARP1 using NAD+ as substrate incubated for 1 hr by ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL5053536,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.0 hr,INHIBITOR,,"4.52,,,,,,,,,,,,,,,"
CHEMBL5074757,,None,452.53,0,2.82,30,CC[C@@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1C(C)C,IC50,'=',36.08,nM,7.44,,,UO_0000065,16.45,0.31,4.62,9.49,0,CHEMBL5054878,Inhibition of recombinant human PARP1 using NAD+ as substrate incubated for 1 hr by ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL5053536,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.0 hr,INHIBITOR,,"36.08,,,,,,,,,,,,,,,"
CHEMBL5083950,,None,464.54,0,2.82,32,CC[C@@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1CC1CC1,IC50,'=',1.31,nM,8.88,,,UO_0000065,19.12,0.36,6.06,11.33,0,CHEMBL5054878,Inhibition of recombinant human PARP1 using NAD+ as substrate incubated for 1 hr by ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL5053536,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.0 hr,INHIBITOR,,"1.31,,,,,,,,,,,,,,,"
CHEMBL3735916,,None,610.43,1,4.16,8,Cc1ccc(C(=O)N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)cc1I,IC50,'=',16.9,nM,7.77,,,UO_0000065,12.73,0.29,3.61,9.00,0,CHEMBL3738635,Inhibition of PARP1 (unknown origin) incubated for 10 mins using biotinylated NAD+ and activated DNA by colorimetric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL3734737,1,Scientific Literature,J Med Chem,2015,None,,,,"16.9,,,,,,,,,,,,,,,"
CHEMBL1095605,,None,280.33,0,1.84,54,CNCc1cccc(-n2cc3cccc(C(N)=O)c3n2)c1,IC50,'=',5.3,nM,8.28,,,UO_0000065,29.52,0.54,6.44,11.35,0,CHEMBL1115415,Inhibition of human PARP1 by SPA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1157008,1,Scientific Literature,J Med Chem,2009,None,,,,"5.3,,,,,,,,,,,,,,,"
CHEMBL1097619,,None,294.36,0,1.89,52,CNCCc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,IC50,'=',200.0,nM,6.70,,,UO_0000065,22.76,0.42,4.81,9.18,0,CHEMBL1115415,Inhibition of human PARP1 by SPA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1157008,1,Scientific Literature,J Med Chem,2009,None,,,,"200.0,,,,,,,,,,,,,,,"
CHEMBL1096560,,None,238.25,0,1.52,22,NC(=O)c1cccc2nn(-c3ccccc3)nc12,IC50,'=',71.0,nM,7.15,,,UO_0000065,30.01,0.54,5.63,9.69,0,CHEMBL1115415,Inhibition of human PARP1 by SPA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1157008,1,Scientific Literature,J Med Chem,2009,None,,,,"71.0,,,,,,,,,,,,,,,"
CHEMBL3740897,,None,500.46,1,3.81,14f; AZ0108,C[C@H]1Cn2c(nnc2C(C)(F)F)CN1C(=O)c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1,IC50,'<',30.0,nM,,,,UO_0000065,,,,,0,CHEMBL3743825,Inhibition of full length human PARP1 expressed in Baculovirus infected Sf9 insect cells using activated DNA as substrate after 1 hr by streptavidin-horseradish peroxidase-based luminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739394,1,Scientific Literature,Bioorg Med Chem Lett,2015,CHEMBL3308860,,,,"0.03,,,,,,,,,,,,,,,"
CHEMBL4557319,,None,408.46,1,5.39,10,O=C(NO)c1cccc(NC(=O)c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)c1,IC50,'=',3200.0,nM,5.50,,,UO_0000065,13.45,0.24,0.10,7.01,0,CHEMBL4481009,Inhibition of PARP1 (unknown origin) using HRP as substrate preincubated for 60 mins followed by compound wash and substrate addition and measured after 60 mins by chemiluminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL4480392,1,Scientific Literature,Eur J Med Chem,2019,None,,,,"3.2,,,,,,,,,,,,,,,"
CHEMBL3649782,,None,356.43,0,2.63,BDBM130161,COc1cc(CN2CCC(N=O)CC2)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,'=',180.0,nM,6.75,,261932,UO_0000065,18.92,0.35,4.11,7.77,0,CHEMBL3887071,"Enzyme Inhibitory Assay: The activity of the compounds according to the present invention to inhibit the PARP-1 enzyme was examined using a PARP Assay kit (4671-096-K) purchased from Trevigen. The assay was performed following a modified previously reported method by Lee et al [Methods Find, Exp. Clin. Pharmacol.,27, 617-622, 2005].Histone was coated on 384-well plate, which is a small volume PS plate (784101) of Greiner Bio-One, and left at 25 C. for 2 hours. After that, the plate was rinsed four times with PBS (7.5 mM Na2HPO4, 2.5 mM NaH2PO4, 145 mM NaCl, pH 7.4), and in order to prevent non-specific reaction, the Strep-diluent (provided from kit of Trevigen) was added and left at 25 C. for one hour. After one hour, the plate was again rinsed with PBS four times, and the compounds of the Examples in various concentrations were put into reactant containing PARP-1 enzyme (0.12 unit/well), 2x PARP cocktail.",,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3649787,,None,327.43,0,2.88,BDBM130166,COc1cc(CN2CCCCC2)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,'=',150.0,nM,6.82,,261937,UO_0000065,20.84,0.39,3.94,11.90,0,CHEMBL3887071,"Enzyme Inhibitory Assay: The activity of the compounds according to the present invention to inhibit the PARP-1 enzyme was examined using a PARP Assay kit (4671-096-K) purchased from Trevigen. The assay was performed following a modified previously reported method by Lee et al [Methods Find, Exp. Clin. Pharmacol.,27, 617-622, 2005].Histone was coated on 384-well plate, which is a small volume PS plate (784101) of Greiner Bio-One, and left at 25 C. for 2 hours. After that, the plate was rinsed four times with PBS (7.5 mM Na2HPO4, 2.5 mM NaH2PO4, 145 mM NaCl, pH 7.4), and in order to prevent non-specific reaction, the Strep-diluent (provided from kit of Trevigen) was added and left at 25 C. for one hour. After one hour, the plate was again rinsed with PBS four times, and the compounds of the Examples in various concentrations were put into reactant containing PARP-1 enzyme (0.12 unit/well), 2x PARP cocktail.",,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4521684,,None,403.87,0,4.75,21,O=C(CCn1nc(-c2ccccc2)c2ccccc2c1=O)Nc1cccc(Cl)c1,IC50,'=',97.0,nM,7.01,,,UO_0000065,17.37,0.33,2.26,10.96,0,CHEMBL4481017,Inhibition of PARP1 (unknown origin) by colorimetric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL4480392,1,Scientific Literature,Eur J Med Chem,2019,None,,,,"97.0,,,,,,,,,,,,,,,"
CHEMBL4584534,,None,298.32,0,3.06,16,CNCc1ccc(-c2cc3cc(F)cc(C(N)=O)c3o2)cc1,IC50,'=',3.2,nM,8.49,,,UO_0000065,28.48,0.53,5.43,12.44,0,CHEMBL4481010,Inhibition of recombinant human PARP1 using histone as substrate after 1 hr in presence of NAD+ by ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL4480392,1,Scientific Literature,Eur J Med Chem,2019,None,,,,"3.2,,,,,,,,,,,,,,,"
CHEMBL4460350,,None,321.38,0,1.95,11f,CCNCc1ccc(-c2nc3cncc4c3n2CCNC4=O)cc1,IC50,'=',11.0,nM,7.96,,,UO_0000065,24.76,0.45,6.01,11.08,0,CHEMBL4432790,Inhibition of PARP-1 (unknown origin) after 1 hr in presence of NAD+/biotinylated NAD+/slDNA by ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL4431370,1,Scientific Literature,Bioorg Med Chem,2016,None,,,,"11.0,,,,,,,,,,,,,,,"
CHEMBL4471982,,None,337.42,0,2.95,9,COc1ccccc1C1=CCN(c2nc3c(c(=O)[nH]2)CCCC3)CC1,IC50,'>',20000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4388124,Inhibition of recombinant human PARP1 expressed in Escherichia coli assessed as reduction in auto-PARylation using histone as substrate measured after 45 mins in presence of biotinylated-NAD+ by ELISA,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL4387706,1,Scientific Literature,J Med Chem,2019,None,,,,"20000.0,,,,,,,,,,,,,,,"
CHEMBL363307,,None,194.62,0,2.30,87,Cc1nc(O)c2c(Cl)cccc2n1,IC50,'=',1200.0,nM,5.92,,,UO_0000065,30.42,0.62,3.62,12.87,1,CHEMBL1176193,Inhibition of PARP1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1177697,1,Scientific Literature,J Med Chem,2010,None,,,,"1.2,,,,,,,,,,,,,,,"
CHEMBL4474430,,None,363.42,0,2.15,54,CN1CCN(c2ccc(/C=C3\Oc4c(C(N)=O)cccc4C3=O)cc2)CC1,IC50,'>',50.0,nM,,,,UO_0000065,,,,,0,CHEMBL4305042,Inhibition of human full-length N-terminal GST-tagged PARP1 expressed in baculovirus infected Sf9 insect cells using histone as substrate measured after 1 hr by horseradish peroxidase-coupled chemiluminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL4304742,1,Scientific Literature,J Med Chem,2019,CHEMBL3308860,,,,"50.0,,,,,,,,,,,,,,,"
CHEMBL4460296,,None,491.53,0,1.70,75,NC(=O)c1cccc2c1O/C(=C\c1ccc(S(=O)(=O)N3CCN(c4ncccn4)CC3)cc1)C2=O,IC50,'=',194.98,nM,6.71,,,UO_0000065,13.65,0.26,5.01,4.94,0,CHEMBL4305042,Inhibition of human full-length N-terminal GST-tagged PARP1 expressed in baculovirus infected Sf9 insect cells using histone as substrate measured after 1 hr by horseradish peroxidase-coupled chemiluminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL4304742,1,Scientific Literature,J Med Chem,2019,CHEMBL3308860,,,,"6.71,,,,,,,,,,,,,,,"
CHEMBL3606001,,None,428.33,0,3.17,13l,NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccc(Br)cc3)CC1)C2,IC50,'=',6000.0,nM,5.22,,,UO_0000065,12.19,0.26,2.05,7.84,0,CHEMBL3607349,Inhibition of PARP1 in human HeLa cells assessed as reduction of H2O2-induced PAR formation preincubated for 30 mins followed by H2O2 addition measured after 15 mins by immunocytochemical analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL3603755,1,Scientific Literature,J Med Chem,2015,CHEMBL3308376,,,,"6.0,,,,,,,,,,,,,,,"
CHEMBL3606023,,None,411.88,0,3.44,20dy,NC(=O)c1cc(Cl)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,IC50,'=',500.0,nM,6.30,,,UO_0000065,15.30,0.31,2.86,9.46,0,CHEMBL3607349,Inhibition of PARP1 in human HeLa cells assessed as reduction of H2O2-induced PAR formation preincubated for 30 mins followed by H2O2 addition measured after 15 mins by immunocytochemical analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL3603755,1,Scientific Literature,J Med Chem,2015,CHEMBL3308376,,,,"0.5,,,,,,,,,,,,,,,"
CHEMBL4453336,,None,610.27,2,7.84,Naphthacemycin B,COc1cc(O)c(Cl)c(C)c1-c1cc(O)c(Cl)c2cc3c(c(O)c12)C(=O)c1c(O)c(Cl)c(O)c(Cl)c1C3(C)C,IC50,'=',5880.0,nM,5.23,,,UO_0000065,8.57,0.18,-2.61,4.10,0,CHEMBL4390090,Inhibition of recombinant human full length C-terminal His-tagged PARP1 expressed in Sf9 insect cells preincubated for 15 mins followed by NAD+ addition and measured after 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL4387747,1,Scientific Literature,Bioorg Med Chem Lett,2019,CHEMBL3308860,,,,"5.88,,,,,,,,,,,,,,,"
CHEMBL5395127,,None,436.44,0,1.35,17,C=CCN1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CC1=O,IC50,'=',4.18,nM,8.38,,,UO_0000065,19.20,0.36,7.03,8.78,0,CHEMBL5373883,Inhibition of human recombinant PARP1 expressed in Escherichia coli BL21(DE3) incubated for 1 hr by ELISA assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL5370623,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.0 hr,INHIBITOR,,"4.18,,,,,,,,,,,,,,,"
CHEMBL4584942,,None,415.41,0,1.65,79,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCn4cnnc4C3)cc1)C2=O,IC50,'=',97.0,nM,7.01,,,UO_0000065,16.88,0.31,5.36,5.82,0,CHEMBL4305042,Inhibition of human full-length N-terminal GST-tagged PARP1 expressed in baculovirus infected Sf9 insect cells using histone as substrate measured after 1 hr by horseradish peroxidase-coupled chemiluminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL4304742,1,Scientific Literature,J Med Chem,2019,CHEMBL3308860,,,,"97.0,,,,,,,,,,,,,,,"
CHEMBL3805627,,None,419.49,0,2.60,C152,Cc1ccc2c(=O)[nH]c(CCCC(=O)N3CCC(Oc4ccc(C#N)cc4)CC3)nn12,IC50,'=',120.0,nM,6.92,,,UO_0000065,16.50,0.30,4.32,6.69,0,CHEMBL3807232,Inhibition of human recombinant His-tagged PARP1 autoparsylation expressed in sf21 cells using NAD and biotinylated NAD incubated for 150 mins by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf21,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL3804795,1,Scientific Literature,ACS Med Chem Lett,2016,CHEMBL4106362,,,,"1.2,,,,,,,,,,,,,,,"
CHEMBL3806049,,None,438.53,0,2.48,C244,CC(C)n1cc(C(=O)C2CCN(C(=O)CCCc3nc4c(ccn4C)c(=O)[nH]3)CC2)cn1,IC50,'=',1800.0,nM,5.75,,,UO_0000065,13.10,0.25,3.26,5.43,0,CHEMBL3807232,Inhibition of human recombinant His-tagged PARP1 autoparsylation expressed in sf21 cells using NAD and biotinylated NAD incubated for 150 mins by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf21,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL3804795,1,Scientific Literature,ACS Med Chem Lett,2016,CHEMBL4106362,,,,"1.8,,,,,,,,,,,,,,,"
CHEMBL5093696,,None,396.42,0,1.31,2,C[C@@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1,IC50,'=',28.87,nM,7.54,,,UO_0000065,19.02,0.36,6.23,8.65,0,CHEMBL5054878,Inhibition of recombinant human PARP1 using NAD+ as substrate incubated for 1 hr by ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL5053536,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.0 hr,INHIBITOR,,"28.87,,,,,,,,,,,,,,,"
CHEMBL5088800,,None,438.50,0,2.43,7,CCCN1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)C[C@@H]1C,IC50,'=',8.17,nM,8.09,,,UO_0000065,18.44,0.35,5.66,10.31,0,CHEMBL5054878,Inhibition of recombinant human PARP1 using NAD+ as substrate incubated for 1 hr by ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL5053536,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.0 hr,INHIBITOR,,"8.17,,,,,,,,,,,,,,,"
CHEMBL5437680,,None,469.94,1,5.28,5b,CN(c1ccc(Cl)cc1)c1ccnc(Nc2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)n1,IC50,'=',105.0,nM,6.98,,,UO_0000065,14.85,0.28,1.70,6.19,0,CHEMBL5324546,Inhibition of PARP1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL5321287,1,Scientific Literature,J Med Chem,2023,None,,INHIBITOR,,"105.0,,,,,,,,,,,,,,,"
CHEMBL5409104,,None,453.48,0,4.77,5g,CN(c1ccc(F)cc1)c1ccnc(Nc2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)n1,IC50,'=',130.0,nM,6.89,,,UO_0000065,15.18,0.28,2.12,6.10,0,CHEMBL5324546,Inhibition of PARP1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL5321287,1,Scientific Literature,J Med Chem,2023,None,,INHIBITOR,,"130.0,,,,,,,,,,,,,,,"
CHEMBL1949851,,None,160.18,0,1.23,14,Cc1ccc2c(=O)[nH]cnc2c1,IC50,'=',25000.0,nM,4.60,,,UO_0000065,28.73,0.52,3.37,10.06,0,CHEMBL1953234,Inhibition of PARP1 using TACS-Sapphire substrate for 30 mins by colorimetry,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1949644,1,Scientific Literature,Eur J Med Chem,2012,None,,,,"25.0,,,,,,,,,,,,,,,"
CHEMBL395092,,None,160.18,0,1.23,QN-1a,Cc1nc2ccccc2c(=O)[nH]1,IC50,'=',1210.0,nM,5.92,,,UO_0000065,36.94,0.67,4.69,12.93,0,CHEMBL1953234,Inhibition of PARP1 using TACS-Sapphire substrate for 30 mins by colorimetry,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1949644,1,Scientific Literature,Eur J Med Chem,2012,None,,,,"1.21,,,,,,,,,,,,,,,"
CHEMBL3924658,,None,479.51,0,2.23,BDBM191990,CN(C)C1(C(=O)N2CCN(C(=O)c3cc(Oc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)CC1,IC50,'=',6.0,nM,8.22,,343739,UO_0000065,17.15,0.32,5.99,8.32,0,CHEMBL3887586,"In Vitro Screening Assay: PARP-1 can catalyze the NAD-dependent addition of poly (ADP-ribose) to adjacent nuclear proteins such as histone. The activity of PARP was determined by detecting biotin coupled ADP-ribose that attaches to histone using chemiluminescence method with HT Universal Chemiluminescent PARP Assay Kit With Histone-coated Strip Wells purchased from TREVIGEN. The positive control compound was AZD-2281 purchased from SelleckChem.Method: The kit is based on ELISA. X ul sample/well, Y ul PARP enzyme/well and PARP cocktail 25 ul/well with a total volume of 50 ul/well were added into a 96-well plate coated with histone. Meanwhile, blank control (without enzyme and sample) and negative control (without sample) were set. The plate was incubated at room temperature for 60 min",,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1094636,NIRAPARIB,4.0,320.40,0,2.59,3; MK-4827,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,IC50,'=',8.05,nM,8.09,,,UO_0000065,25.26,0.46,5.50,11.10,0,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL3763037,1,Scientific Literature,J Med Chem,2016,None,,,,"8.05,,,,,,,,,,,,,,,"
CHEMBL4591947,,None,455.47,0,2.15,63,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCN(c4ncccn4)CC3)cc1)C2=O,IC50,'=',55.0,nM,7.26,,,UO_0000065,15.94,0.29,5.11,6.11,0,CHEMBL4305042,Inhibition of human full-length N-terminal GST-tagged PARP1 expressed in baculovirus infected Sf9 insect cells using histone as substrate measured after 1 hr by horseradish peroxidase-coupled chemiluminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL4304742,1,Scientific Literature,J Med Chem,2019,CHEMBL3308860,,,,"55.0,,,,,,,,,,,,,,,"
